zip_code,latitude,longitude,city,state,county
27628,35.797692,-78.625265,Raleigh,North Carolina,Wake
27629,35.817497,-78.552388,Raleigh,North Carolina,Wake
27634,35.797692,-78.625265,Raleigh,North Carolina,Wake
27635,35.797692,-78.625265,Raleigh,North Carolina,Wake
27636,35.797692,-78.625265,Raleigh,North Carolina,Wake
27640,35.797692,-78.625265,Raleigh,North Carolina,Wake
27650,35.797692,-78.625265,Raleigh,North Carolina,Wake
27656,35.797692,-78.625265,Raleigh,North Carolina,Wake
27658,35.797692,-78.625265,Raleigh,North Carolina,Wake
27661,35.797692,-78.625265,Raleigh,North Carolina,Wake
27668,35.797692,-78.625265,Raleigh,North Carolina,Wake
27675,35.797692,-78.625265,Raleigh,North Carolina,Wake
27676,35.797692,-78.625265,Raleigh,North Carolina,Wake
27690,35.797692,-78.625265,Raleigh,North Carolina,Wake
27695,35.797692,-78.625265,Raleigh,North Carolina,Wake
27697,35.88224,-78.413371,Raleigh,North Carolina,Wake
27698,35.797692,-78.625265,Raleigh,North Carolina,Wake
27699,35.797692,-78.625265,Raleigh,North Carolina,Wake
27701,36.004307,-78.875467,Durham,North Carolina,Durham
27702,36.051155,-78.857651,Durham,North Carolina,Durham
27703,35.957366,-78.821694,Durham,North Carolina,Durham
27704,36.037132,-78.828086,Durham,North Carolina,Durham
27705,36.019354,-78.899525,Durham,North Carolina,Durham
27706,35.997043,-78.94223,Durham,North Carolina,Durham
27707,35.94816,-78.941599,Durham,North Carolina,Durham
27708,36.028685,-78.92398,Durham,North Carolina,Durham
27709,36.051155,-78.857651,Durham,North Carolina,Durham
27710,36.051155,-78.857651,Durham,North Carolina,Durham
27711,36.051155,-78.857651,Durham,North Carolina,Durham
27712,36.091848,-78.908043,Durham,North Carolina,Durham
27713,35.911215,-78.917768,Durham,North Carolina,Durham
27715,36.051155,-78.857651,Durham,North Carolina,Durham
27717,36.051155,-78.857651,Durham,North Carolina,Durham
27722,36.051155,-78.857651,Durham,North Carolina,Durham
27801,35.949051,-77.641181,Rocky Mount,North Carolina,Edgecombe
27802,35.935563,-77.78077,Rocky Mount,North Carolina,Edgecombe
27803,35.902088,-77.874947,Rocky Mount,North Carolina,Nash
27804,35.941739,-77.939841,Rocky Mount,North Carolina,Nash
27805,36.169398,-77.097225,Aulander,North Carolina,Bertie
27806,35.373666,-76.861978,Aurora,North Carolina,Beaufort
27807,35.800198,-78.10562,Bailey,North Carolina,Nash
27808,35.469911,-76.756914,Bath,North Carolina,Beaufort
27809,36.006705,-77.707389,Battleboro,North Carolina,Edgecombe
27810,35.445752,-76.639119,Belhaven,North Carolina,Beaufort
27811,35.584685,-77.513357,Bellarthur,North Carolina,Pitt
27812,35.757803,-77.39351,Bethel,North Carolina,Pitt
27813,35.616471,-77.935161,Black Creek,North Carolina,Wilson
27814,35.500693,-76.977521,Blounts Creek,North Carolina,Beaufort
27816,36.09786,-78.03876,Castalia,North Carolina,Nash
27817,35.460458,-77.063047,Chocowinity,North Carolina,Beaufort
27818,36.491011,-77.031055,Como,North Carolina,Hertford
27819,35.817763,-77.453286,Conetoe,North Carolina,Edgecombe
27820,36.450554,-77.452452,Conway,North Carolina,Northampton
27821,35.327785,-76.872371,Edward,North Carolina,Beaufort
27822,35.787273,-77.856015,Elm City,North Carolina,Wilson
27823,36.279884,-77.723443,Enfield,North Carolina,Halifax
27824,35.325223,-76.028472,Engelhard,North Carolina,Hyde
27825,35.866711,-77.084958,Everetts,North Carolina,Martin
27826,35.510544,-76.179248,Fairfield,North Carolina,Hyde
27827,35.693518,-77.511147,Falkland,North Carolina,Pitt
27828,35.663061,-77.456086,Farmville,North Carolina,Pitt
27829,35.687351,-77.59113,Fountain,North Carolina,Pitt
27830,35.469355,-77.979026,Fremont,North Carolina,Wayne
27831,36.482084,-77.568112,Garysburg,North Carolina,Northampton
27832,36.417965,-77.441731,Gaston,North Carolina,Northampton
27833,35.580444,-77.392609,Greenville,North Carolina,Pitt
27834,35.631003,-77.381019,Greenville,North Carolina,Pitt
27835,35.588523,-77.353092,Greenville,North Carolina,Pitt
27836,35.580444,-77.392609,Greenville,North Carolina,Pitt
27837,35.506325,-77.214568,Grimesland,North Carolina,Pitt
27838,36.356129,-77.483072,Gumberry,North Carolina,Northampton
27839,36.33719,-77.629192,Halifax,North Carolina,Halifax
27840,35.963174,-77.223554,Hamilton,North Carolina,Martin
27841,35.906104,-77.273825,Hassell,North Carolina,Martin
27842,36.525838,-77.8555,Henrico,North Carolina,Northampton
27843,36.059381,-77.406093,Hobgood,North Carolina,Halifax
27844,36.237677,-77.706792,Hollister,North Carolina,Halifax
27845,36.374826,-77.370513,Jackson,North Carolina,Northampton
27846,35.805568,-76.997456,Jamesville,North Carolina,Martin
27847,36.187122,-77.189818,Kelford,North Carolina,Bertie
27849,36.093332,-77.143875,Lewiston Woodville,North Carolina,Bertie
27850,36.376924,-77.709017,Littleton,North Carolina,Halifax
27851,35.674077,-78.026484,Lucama,North Carolina,Wilson
27852,35.750972,-77.670582,Macclesfield,North Carolina,Edgecombe
27853,36.356129,-77.483072,Margarettsville,North Carolina,Northampton
27854,36.363144,-77.386748,Milwaukee,North Carolina,Northampton
27855,36.449543,-77.052051,Murfreesboro,North Carolina,Hertford
27856,36.02049,-77.982782,Nashville,North Carolina,Nash
27857,35.970377,-77.251106,Oak City,North Carolina,Martin
27858,35.616949,-77.402789,Greenville,North Carolina,Pitt
27860,35.610477,-76.717723,Pantego,North Carolina,Beaufort
27861,35.819037,-77.314288,Parmele,North Carolina,Martin
27862,36.356129,-77.483072,Pendleton,North Carolina,Northampton
27863,35.488295,-77.972713,Pikeville,North Carolina,Wayne
27864,35.793,-77.633263,Pinetops,North Carolina,Edgecombe
27865,35.574633,-76.776212,Pinetown,North Carolina,Beaufort
27866,36.5044,-77.55694,Pleasant Hill,North Carolina,Northampton
27867,36.356129,-77.483072,Potecasi,North Carolina,Northampton
27868,36.054832,-77.911635,Red Oak,North Carolina,Nash
27869,36.31037,-77.318446,Rich Square,North Carolina,Northampton
27870,36.303962,-77.641063,Roanoke Rapids,North Carolina,Halifax
27871,35.834564,-77.248489,Robersonville,North Carolina,Martin
27872,36.216644,-77.222348,Roxobel,North Carolina,Bertie
27873,35.649494,-77.791845,Saratoga,North Carolina,Wilson
27874,36.23245,-77.608355,Scotland Neck,North Carolina,Halifax
27875,35.471657,-76.495091,Scranton,North Carolina,Hyde
27876,36.490454,-77.442173,Seaboard,North Carolina,Northampton
27877,36.356129,-77.483072,Severn,North Carolina,Northampton
27878,35.865387,-77.838886,Sharpsburg,North Carolina,Nash
27879,35.567478,-77.280169,Simpson,North Carolina,Pitt
27880,35.738821,-78.10039,Sims,North Carolina,Wilson
27881,35.915927,-77.585471,Speed,North Carolina,Edgecombe
27882,35.94476,-78.093002,Spring Hope,North Carolina,Nash
27883,35.656386,-77.805965,Stantonsburg,North Carolina,Wilson
27884,35.711302,-77.266682,Stokes,North Carolina,Pitt
27885,35.465559,-76.271685,Swanquarter,North Carolina,Hyde
27886,35.928437,-77.581631,Tarboro,North Carolina,Edgecombe
27887,36.235198,-77.502602,Tillery,North Carolina,Halifax
27888,35.609289,-77.713073,Walstonburg,North Carolina,Greene
27889,35.519268,-76.8892,Washington,North Carolina,Beaufort
27890,36.389174,-77.750353,Weldon,North Carolina,Halifax
27891,36.124661,-77.825049,Whitakers,North Carolina,Nash
27892,35.821205,-77.102193,Williamston,North Carolina,Martin
27893,35.723264,-77.925269,Wilson,North Carolina,Wilson
27894,35.715778,-77.904283,Wilson,North Carolina,Wilson
27895,35.719923,-77.926691,Wilson,North Carolina,Wilson
27896,35.771467,-77.973007,Wilson,North Carolina,Wilson
27897,36.393691,-77.313667,Woodland,North Carolina,Northampton
27906,36.285388,-76.213284,Elizabeth City,North Carolina,Pasquotank
27907,36.285026,-76.255312,Elizabeth City,North Carolina,Pasquotank
27909,36.293633,-76.271958,Elizabeth City,North Carolina,Pasquotank
27910,36.339311,-76.990498,Ahoskie,North Carolina,Hertford
27915,35.776474,-75.635823,Avon,North Carolina,Dare
27916,36.307995,-75.918814,Aydlett,North Carolina,Currituck
27917,36.370898,-75.989967,Barco,North Carolina,Currituck
27919,36.257499,-76.544379,Belvidere,North Carolina,Perquimans
27920,35.252534,-75.572155,Buxton,North Carolina,Dare
27921,36.389961,-76.199736,Camden,North Carolina,Camden
27922,36.360803,-76.905529,Cofield,North Carolina,Hertford
27923,36.383368,-75.954658,Coinjock,North Carolina,Currituck
27924,36.152409,-76.852518,Colerain,North Carolina,Bertie
27925,35.936934,-76.203339,Columbia,North Carolina,Tyrrell
27926,36.520104,-76.59285,Corapeake,North Carolina,Gates
27927,36.391941,-75.825512,Corolla,North Carolina,Currituck
27928,35.829692,-76.567703,Creswell,North Carolina,Washington
27929,36.439774,-76.005478,Currituck,North Carolina,Currituck
27930,36.198539,-76.373908,Durants Neck,North Carolina,Perquimans
27932,36.135621,-76.580107,Edenton,North Carolina,Chowan
27935,36.416392,-76.797951,Eure,North Carolina,Gates
27936,35.233846,-75.614493,Frisco,North Carolina,Dare
27937,36.493521,-76.815386,Gates,North Carolina,Gates
27938,36.422539,-76.714802,Gatesville,North Carolina,Gates
27939,36.293128,-75.975578,Grandy,North Carolina,Currituck
27941,36.157985,-75.833856,Harbinger,North Carolina,Currituck
27942,36.274551,-76.786498,Harrellsville,North Carolina,Hertford
27943,35.692774,-75.713785,Hatteras,North Carolina,Dare
27944,36.168529,-76.373128,Hertford,North Carolina,Perquimans
27946,36.365847,-76.625361,Hobbsville,North Carolina,Gates
27947,36.171411,-75.862128,Jarvisburg,North Carolina,Currituck
27948,35.772912,-75.634892,Kill Devil Hills,North Carolina,Dare
27949,36.083688,-75.696557,Kitty Hawk,North Carolina,Dare
27950,36.427047,-75.976651,Knotts Island,North Carolina,Currituck
27953,35.823791,-75.846714,Manns Harbor,North Carolina,Dare
27954,35.950867,-75.681122,Manteo,North Carolina,Dare
27956,36.401953,-75.997651,Maple,North Carolina,Currituck
27957,36.113612,-76.912879,Merry Hill,North Carolina,Bertie
27958,36.399081,-76.064702,Moyock,North Carolina,Currituck
27959,36.02153,-75.661879,Nags Head,North Carolina,Dare
27960,35.355633,-76.187429,Ocracoke,North Carolina,Hyde
27962,35.818681,-76.609454,Plymouth,North Carolina,Washington
27964,36.084092,-75.804485,Point Harbor,North Carolina,Currituck
27965,36.273673,-75.909652,Poplar Branch,North Carolina,Currituck
27966,36.201721,-75.865772,Powells Point,North Carolina,Currituck
27967,36.164672,-76.967234,Powellsville,North Carolina,Bertie
27968,35.692774,-75.713785,Rodanthe,North Carolina,Dare
27969,36.424152,-76.702125,Roduco,North Carolina,Gates
27970,35.835272,-76.554122,Roper,North Carolina,Washington
27972,35.554569,-75.469319,Salvo,North Carolina,Dare
27973,36.400991,-76.09242,Shawboro,North Carolina,Currituck
27974,36.239776,-76.022486,Shiloh,North Carolina,Camden
27976,36.455346,-76.280026,South Mills,North Carolina,Camden
27978,35.698493,-75.772775,Stumpy Point,North Carolina,Dare
27979,36.434329,-76.620014,Sunbury,North Carolina,Gates
27980,36.249278,-76.630775,Tyner,North Carolina,Chowan
27981,35.862175,-75.643747,Wanchese,North Carolina,Dare
27982,35.559564,-75.465858,Waves,North Carolina,Dare
27983,36.039911,-76.936954,Windsor,North Carolina,Bertie
27985,36.219345,-76.466689,Winfall,North Carolina,Perquimans
27986,36.418251,-76.954858,Winton,North Carolina,Hertford
28001,35.319817,-80.253448,Albemarle,North Carolina,Stanly
28002,35.264179,-80.108188,Albemarle,North Carolina,Stanly
28006,35.365255,-81.087967,Alexis,North Carolina,Gaston
28007,35.021874,-80.085232,Ansonville,North Carolina,Anson
28009,35.41569,-80.159356,Badin,North Carolina,Stanly
28010,35.719228,-80.89909,Barium Springs,North Carolina,Iredell
28012,35.278438,-81.197088,Belmont,North Carolina,Gaston
28016,35.319564,-81.234751,Bessemer City,North Carolina,Gaston
28017,35.254876,-81.691402,Boiling Springs,North Carolina,Cleveland
28018,35.440832,-81.789415,Bostic,North Carolina,Rutherford
28019,35.316793,-81.831944,Caroleen,North Carolina,Rutherford
28020,35.519973,-81.627064,Casar,North Carolina,Cleveland
28021,35.306707,-81.236958,Cherryville,North Carolina,Gaston
28023,35.571468,-80.596523,China Grove,North Carolina,Rowan
28024,35.241615,-81.775456,Cliffside,North Carolina,Rutherford
28025,35.371633,-80.562141,Concord,North Carolina,Cabarrus
28026,35.346285,-80.541088,Concord,North Carolina,Cabarrus
28027,35.410688,-80.658405,Concord,North Carolina,Cabarrus
28031,35.473286,-80.872585,Cornelius,North Carolina,Mecklenburg
28032,35.314194,-81.134336,Cramerton,North Carolina,Gaston
28033,35.435922,-81.33848,Crouse,North Carolina,Lincoln
28034,35.349898,-81.221463,Dallas,North Carolina,Gaston
28036,35.283427,-80.844594,Davidson,North Carolina,Mecklenburg
28037,35.486134,-81.0553,Denver,North Carolina,Lincoln
28038,35.196998,-81.538645,Earl,North Carolina,Cleveland
28039,35.677889,-80.44593,East Spencer,North Carolina,Rowan
28040,35.382054,-81.774,Ellenboro,North Carolina,Rutherford
28041,35.58167,-80.45806,Faith,North Carolina,Rowan
28042,35.373884,-81.543706,Fallston,North Carolina,Cleveland
28043,35.325025,-81.846013,Forest City,North Carolina,Rutherford
28052,35.267916,-81.178725,Gastonia,North Carolina,Gaston
28053,35.275073,-81.213369,Gastonia,North Carolina,Gaston
28054,35.249452,-81.133003,Gastonia,North Carolina,Gaston
28055,35.284018,-81.189693,Gastonia,North Carolina,Gaston
28056,35.242038,-81.169072,Gastonia,North Carolina,Gaston
28070,35.462187,-80.898668,Huntersville,North Carolina,Mecklenburg
28071,35.547494,-80.310215,Gold Hill,North Carolina,Rowan
28072,35.610921,-80.436124,Granite Quarry,North Carolina,Rowan
28073,35.204027,-81.471909,Grover,North Carolina,Cleveland
28074,35.224743,-81.885081,Harris,North Carolina,Rutherford
28075,35.353672,-80.672368,Harrisburg,North Carolina,Cabarrus
28076,35.226581,-81.795027,Henrietta,North Carolina,Rutherford
28077,35.404157,-81.194174,High Shoals,North Carolina,Gaston
28078,35.401071,-80.869457,Huntersville,North Carolina,Mecklenburg
28079,35.115644,-80.597878,Indian Trail,North Carolina,Union
28080,35.472855,-81.106202,Iron Station,North Carolina,Lincoln
28081,35.462981,-80.672531,Kannapolis,North Carolina,Cabarrus
28082,35.346285,-80.541088,Kannapolis,North Carolina,Cabarrus
28083,35.476586,-80.571498,Kannapolis,North Carolina,Cabarrus
28086,35.296207,-81.491436,Kings Mountain,North Carolina,Cleveland
28088,35.545428,-80.608038,Landis,North Carolina,Rowan
28089,35.308726,-81.661675,Lattimore,North Carolina,Cleveland
28090,35.433739,-81.569729,Lawndale,North Carolina,Cleveland
28091,34.967043,-79.98678,Lilesville,North Carolina,Anson
28092,35.485145,-81.181799,Lincolnton,North Carolina,Lincoln
28093,35.484822,-81.239543,Lincolnton,North Carolina,Lincoln
28097,35.262131,-80.424512,Locust,North Carolina,Stanly
28098,35.262444,-81.097965,Lowell,North Carolina,Gaston
28101,35.26749,-81.09104,Mc Adenville,North Carolina,Gaston
28102,34.813634,-79.97756,Mc Farlan,North Carolina,Anson
28103,34.997268,-80.364223,Marshville,North Carolina,Union
28104,35.089042,-80.704424,Matthews,North Carolina,Mecklenburg
28105,35.114887,-80.704991,Matthews,North Carolina,Mecklenburg
28106,35.26002,-80.804151,Matthews,North Carolina,Mecklenburg
28107,35.250608,-80.535601,Midland,North Carolina,Cabarrus
28108,34.916253,-80.640383,Mineral Springs,North Carolina,Union
28109,35.480124,-80.270445,Misenheimer,North Carolina,Stanly
28110,35.074176,-80.527827,Monroe,North Carolina,Union
28111,35.011204,-80.558743,Monroe,North Carolina,Union
28112,34.901591,-80.527201,Monroe,North Carolina,Union
28114,35.256702,-81.700869,Mooresboro,North Carolina,Cleveland
28115,35.688136,-80.819825,Mooresville,North Carolina,Iredell
28117,35.583962,-80.868463,Mooresville,North Carolina,Iredell
28119,34.921646,-80.135131,Morven,North Carolina,Anson
28120,35.318697,-81.026738,Mount Holly,North Carolina,Gaston
28123,35.529792,-80.947028,Mount Mourne,North Carolina,Iredell
28124,35.416779,-80.416474,Mount Pleasant,North Carolina,Cabarrus
28125,35.656287,-80.701616,Mount Ulla,North Carolina,Rowan
28126,35.276794,-80.716495,Newell,North Carolina,Mecklenburg
28127,35.44125,-80.225068,New London,North Carolina,Stanly
28128,35.30281,-80.196863,Norwood,North Carolina,Stanly
28129,35.240666,-80.319154,Oakboro,North Carolina,Stanly
28130,35.26002,-80.804151,Paw Creek,North Carolina,Mecklenburg
28133,35.011107,-80.255799,Peachland,North Carolina,Anson
28134,35.07854,-80.891141,Pineville,North Carolina,Mecklenburg
28135,35.023262,-80.210985,Polkton,North Carolina,Anson
28136,35.396126,-81.630272,Polkville,North Carolina,Cleveland
28137,35.454142,-80.283764,Richfield,North Carolina,Stanly
28138,35.541642,-80.455915,Rockwell,North Carolina,Rowan
28139,35.339729,-82.004874,Rutherfordton,North Carolina,Rutherford
28144,35.680441,-80.45316,Salisbury,North Carolina,Rowan
28145,35.682683,-80.477116,Salisbury,North Carolina,Rowan
28146,35.618694,-80.402235,Salisbury,North Carolina,Rowan
28147,35.681714,-80.561516,Salisbury,North Carolina,Rowan
28150,35.312012,-81.556777,Shelby,North Carolina,Cleveland
28151,35.233125,-81.574711,Shelby,North Carolina,Cleveland
28152,35.329336,-81.580919,Shelby,North Carolina,Cleveland
28159,35.691689,-80.432679,Spencer,North Carolina,Rowan
28160,35.354511,-81.9211,Spindale,North Carolina,Rutherford
28163,35.258365,-80.415177,Stanfield,North Carolina,Stanly
28164,35.329185,-81.057419,Stanley,North Carolina,Gaston
28166,35.679407,-80.898817,Troutman,North Carolina,Iredell
28167,35.486941,-81.975821,Union Mills,North Carolina,Rutherford
28168,35.521229,-81.418729,Vale,North Carolina,Lincoln
28169,35.35289,-81.425111,Waco,North Carolina,Cleveland
28170,34.924469,-80.05003,Wadesboro,North Carolina,Anson
28173,34.925105,-80.72775,Waxhaw,North Carolina,Union
28174,34.964812,-80.427656,Wingate,North Carolina,Union
28201,35.26002,-80.804151,Charlotte,North Carolina,Mecklenburg
28202,35.226192,-80.843493,Charlotte,North Carolina,Mecklenburg
28203,35.208992,-80.856343,Charlotte,North Carolina,Mecklenburg
28204,35.215342,-80.828706,Charlotte,North Carolina,Mecklenburg
28205,35.325959,-80.827444,Charlotte,North Carolina,Mecklenburg
28206,35.250841,-80.820091,Charlotte,North Carolina,Mecklenburg
28207,35.195393,-80.826393,Charlotte,North Carolina,Mecklenburg
28208,35.209125,-80.92175,Charlotte,North Carolina,Mecklenburg
28209,35.174351,-80.853396,Charlotte,North Carolina,Mecklenburg
28210,35.156753,-80.851319,Charlotte,North Carolina,Mecklenburg
